ILDIALCT,ilab_v1,FITS/CSV file dialect
466.600,9.772379e-01,9.782504e-01
466.800,9.788595e-01,9.783194e-01
467.000,9.798515e-01,9.783158e-01
467.200,9.795946e-01,9.782247e-01
467.400,9.776539e-01,9.780590e-01
467.600,9.760355e-01,9.778526e-01
467.800,9.768114e-01,9.776495e-01
468.000,9.775177e-01,9.774932e-01
468.200,9.774153e-01,9.774089e-01
468.400,9.780242e-01,9.773993e-01
468.600,9.774364e-01,9.774470e-01
468.800,9.767652e-01,9.775217e-01
469.000,9.779021e-01,9.775931e-01
469.200,9.790878e-01,9.776378e-01
469.400,9.773166e-01,9.776432e-01
469.600,9.756531e-01,9.776071e-01
469.800,9.795825e-01,9.775341e-01
470.000,9.763672e-01,9.774317e-01
470.200,9.772884e-01,9.773082e-01
470.400,9.782905e-01,9.771693e-01
470.600,9.757265e-01,9.770169e-01
470.800,9.763456e-01,9.768476e-01
471.000,9.765013e-01,9.766582e-01
471.200,9.771979e-01,9.764464e-01
471.400,9.771705e-01,9.762156e-01
471.600,9.751391e-01,9.759784e-01
471.800,9.760376e-01,9.757502e-01
472.000,9.729497e-01,9.755512e-01
472.200,9.760009e-01,9.753980e-01
472.400,9.767824e-01,9.752971e-01
472.600,9.754398e-01,9.752423e-01
472.800,9.738941e-01,9.752140e-01
473.000,9.740543e-01,9.751859e-01
473.200,9.755639e-01,9.751371e-01
473.400,9.779177e-01,9.750577e-01
473.600,9.743572e-01,9.749577e-01
473.800,9.755977e-01,9.748592e-01
474.000,9.725712e-01,9.747865e-01
474.200,9.711261e-01,9.747578e-01
474.400,9.787220e-01,9.747729e-01
474.600,9.744331e-01,9.748122e-01
474.800,9.751180e-01,9.748484e-01
475.000,9.762967e-01,9.748584e-01
475.200,9.743030e-01,9.748331e-01
475.400,9.740259e-01,9.747808e-01
475.600,9.742766e-01,9.747242e-01
475.800,9.751319e-01,9.746886e-01
476.000,9.739163e-01,9.746883e-01
476.200,9.733409e-01,9.747266e-01
476.400,9.775262e-01,9.748007e-01
476.600,9.768453e-01,9.749059e-01
476.800,9.721819e-01,9.750429e-01
477.000,9.745986e-01,9.752141e-01
477.200,9.770128e-01,9.754194e-01
477.400,9.742004e-01,9.756443e-01
477.600,9.747593e-01,9.758594e-01
477.800,9.786425e-01,9.760315e-01
478.000,9.775124e-01,9.761293e-01
478.200,9.760534e-01,9.761451e-01
478.400,9.747976e-01,9.760957e-01
478.600,9.775679e-01,9.760180e-01
478.800,9.742906e-01,9.759531e-01
479.000,9.728259e-01,9.759281e-01
479.200,9.773806e-01,9.759474e-01
479.400,9.778598e-01,9.759929e-01
479.600,9.771792e-01,9.760381e-01
479.800,9.754637e-01,9.760674e-01
480.000,9.762459e-01,9.760853e-01
480.200,9.754755e-01,9.761128e-01
480.400,9.750491e-01,9.761784e-01
480.600,9.770693e-01,9.762975e-01
480.800,9.738354e-01,9.764592e-01
481.000,9.790796e-01,9.766271e-01
481.200,9.775655e-01,9.767533e-01
481.400,9.775679e-01,9.767983e-01
481.600,9.778476e-01,9.767473e-01
481.800,9.752800e-01,9.766172e-01
482.000,9.752985e-01,9.764575e-01
482.200,9.759071e-01,9.763229e-01
482.400,9.767343e-01,9.762598e-01
482.600,9.758364e-01,9.762931e-01
482.800,9.764996e-01,9.764160e-01
483.000,9.759841e-01,9.765977e-01
483.200,9.780345e-01,9.767935e-01
483.400,9.770623e-01,9.769625e-01
483.600,9.777552e-01,9.770739e-01
483.800,9.780176e-01,9.771150e-01
484.000,9.748138e-01,9.770892e-01
484.200,9.772733e-01,9.770112e-01
484.400,9.787766e-01,9.769099e-01
484.600,9.740189e-01,9.768144e-01
484.800,9.798328e-01,9.767548e-01
485.000,9.758763e-01,9.767551e-01
485.200,9.744871e-01,9.768232e-01
485.400,9.771930e-01,9.769491e-01
485.600,9.770513e-01,9.771030e-01
485.800,9.789479e-01,9.772445e-01
486.000,9.771595e-01,9.773336e-01
486.200,9.789885e-01,9.773494e-01
486.400,9.761718e-01,9.772947e-01
486.600,9.782771e-01,9.772005e-01
486.800,9.763845e-01,9.771141e-01
487.000,9.733991e-01,9.770830e-01
487.200,9.795019e-01,9.771389e-01
487.400,9.775547e-01,9.772866e-01
487.600,9.773053e-01,9.775080e-01
487.800,9.785489e-01,9.777647e-01
488.000,9.772126e-01,9.780090e-01
488.200,9.788349e-01,9.782000e-01
488.400,9.786398e-01,9.783042e-01
488.600,9.792470e-01,9.783033e-01
488.800,9.760422e-01,9.781966e-01
489.000,9.799668e-01,9.780026e-01
489.200,9.779452e-01,9.777571e-01
489.400,9.767149e-01,9.775086e-01
489.600,9.768374e-01,9.773045e-01
489.800,9.766635e-01,9.771788e-01
490.000,9.762670e-01,9.771398e-01
490.200,9.752378e-01,9.771658e-01
490.400,9.794502e-01,9.772105e-01
490.600,9.790845e-01,9.772248e-01
490.800,9.775774e-01,9.771710e-01
491.000,9.769949e-01,9.770417e-01
491.200,9.753165e-01,9.768621e-01
491.400,9.770198e-01,9.766772e-01
491.600,9.752108e-01,9.765352e-01
491.800,9.767194e-01,9.764697e-01
492.000,9.747992e-01,9.764895e-01
492.200,9.793020e-01,9.765775e-01
492.400,9.765585e-01,9.767050e-01
492.600,9.777486e-01,9.768400e-01
492.800,9.751878e-01,9.769599e-01
493.000,9.768975e-01,9.770559e-01
493.200,9.775733e-01,9.771272e-01
493.400,9.791346e-01,9.771735e-01
493.600,9.759699e-01,9.771900e-01
493.800,9.752610e-01,9.771666e-01
494.000,9.778093e-01,9.770927e-01
494.200,9.786099e-01,9.769616e-01
494.400,9.773779e-01,9.767803e-01
494.600,9.761029e-01,9.765717e-01
494.800,9.752508e-01,9.763679e-01
495.000,9.749430e-01,9.761981e-01
495.200,9.763160e-01,9.760777e-01
495.400,9.761807e-01,9.760003e-01
495.600,9.750182e-01,9.759424e-01
495.800,9.771552e-01,9.758702e-01
496.000,9.774627e-01,9.757600e-01
496.200,9.750211e-01,9.756067e-01
496.400,9.755237e-01,9.754324e-01
496.600,9.723524e-01,9.752765e-01
496.800,9.766032e-01,9.751807e-01
497.000,9.756167e-01,9.751681e-01
497.200,9.730361e-01,9.752336e-01
497.400,9.758501e-01,9.753452e-01
497.600,9.762686e-01,9.754523e-01
497.800,9.770558e-01,9.755059e-01
498.000,9.756245e-01,9.754779e-01
498.200,9.753287e-01,9.753696e-01
498.400,9.751495e-01,9.752080e-01
498.600,9.733989e-01,9.750360e-01
498.800,9.749053e-01,9.748941e-01
499.000,9.738496e-01,9.748079e-01
499.200,9.753799e-01,9.747811e-01
499.400,9.756851e-01,9.748027e-01
499.600,9.759716e-01,9.748533e-01
499.800,9.742030e-01,9.749164e-01
500.000,9.732713e-01,9.749842e-01
500.200,9.761327e-01,9.750575e-01
500.400,9.759690e-01,9.751415e-01
500.600,9.743044e-01,9.752379e-01
500.800,9.749444e-01,9.753465e-01
501.000,9.768543e-01,9.754590e-01
501.200,9.758242e-01,9.755651e-01
501.400,9.749298e-01,9.756571e-01
501.600,9.742724e-01,9.757310e-01
501.800,9.783154e-01,9.757919e-01
502.000,9.753246e-01,9.758513e-01
502.200,9.763421e-01,9.759234e-01
502.400,9.758040e-01,9.760164e-01
502.600,9.734662e-01,9.761264e-01
502.800,9.778988e-01,9.762362e-01
503.000,9.761968e-01,9.763166e-01
503.200,9.775627e-01,9.763386e-01
503.400,9.758659e-01,9.762842e-01
503.600,9.781893e-01,9.761619e-01
503.800,9.757633e-01,9.759996e-01
504.000,9.724233e-01,9.758374e-01
504.200,9.764590e-01,9.757116e-01
504.400,9.747145e-01,9.756391e-01
504.600,9.754781e-01,9.756104e-01
504.800,9.767031e-01,9.755951e-01
505.000,9.772648e-01,9.755599e-01
505.200,9.763877e-01,9.754845e-01
505.400,9.730985e-01,9.753671e-01
505.600,9.751311e-01,9.752296e-01
505.800,9.735806e-01,9.751077e-01
506.000,9.771880e-01,9.750360e-01
506.200,9.734361e-01,9.750407e-01
506.400,9.771414e-01,9.751306e-01
506.600,9.747678e-01,9.752964e-01
506.800,9.736677e-01,9.755134e-01
507.000,9.755722e-01,9.757506e-01
507.200,9.771760e-01,9.759745e-01
507.400,9.790177e-01,9.761589e-01
507.600,9.749339e-01,9.762944e-01
507.800,9.758634e-01,9.763840e-01
508.000,9.769880e-01,9.764425e-01
508.200,9.756380e-01,9.764901e-01
508.400,9.751632e-01,9.765404e-01
508.600,9.780556e-01,9.765963e-01
508.800,9.778685e-01,9.766453e-01
509.000,9.755074e-01,9.766708e-01
509.200,9.772084e-01,9.766572e-01
509.400,9.759996e-01,9.766029e-01
509.600,9.768880e-01,9.765209e-01
509.800,9.778894e-01,9.764417e-01
510.000,9.755285e-01,9.763991e-01
510.200,9.740471e-01,9.764174e-01
510.400,9.765503e-01,9.765039e-01
510.600,9.778974e-01,9.766415e-01
510.800,9.762304e-01,9.767926e-01
511.000,9.784431e-01,9.769085e-01
511.200,9.763627e-01,9.769434e-01
511.400,9.784063e-01,9.768702e-01
511.600,9.751323e-01,9.766880e-01
511.800,9.765884e-01,9.764225e-01
512.000,9.767448e-01,9.761225e-01
512.200,9.760145e-01,9.758455e-01
512.400,9.738385e-01,9.756435e-01
512.600,9.743918e-01,9.755532e-01
512.800,9.765655e-01,9.755863e-01
513.000,9.754443e-01,9.757301e-01
513.200,9.769104e-01,9.759508e-01
513.400,9.765778e-01,9.762028e-01
513.600,9.748389e-01,9.764378e-01
513.800,9.785495e-01,9.766156e-01
514.000,9.770458e-01,9.767144e-01
514.200,9.761407e-01,9.767296e-01
514.400,9.775175e-01,9.766780e-01
514.600,9.761087e-01,9.765875e-01
514.800,9.761547e-01,9.764936e-01
515.000,9.759419e-01,9.764239e-01
515.200,9.757488e-01,9.763940e-01
515.400,9.766114e-01,9.764028e-01
515.600,9.764015e-01,9.764331e-01
515.800,9.780335e-01,9.764559e-01
516.000,9.749367e-01,9.764422e-01
516.200,9.766900e-01,9.763704e-01
516.400,9.779146e-01,9.762269e-01
516.600,9.738058e-01,9.760118e-01
516.800,9.765607e-01,9.757347e-01
517.000,9.744751e-01,9.754154e-01
517.200,9.764918e-01,9.750806e-01
517.400,9.738020e-01,9.747608e-01
517.600,9.745515e-01,9.744899e-01
517.800,9.740412e-01,9.742991e-01
518.000,9.724833e-01,9.742121e-01
518.200,9.745900e-01,9.742364e-01
518.400,9.759385e-01,9.743614e-01
518.600,9.737472e-01,9.745557e-01
518.800,9.734191e-01,9.747728e-01
519.000,9.765427e-01,9.749620e-01
519.200,9.757531e-01,9.750836e-01
519.400,9.766976e-01,9.751172e-01
519.600,9.731201e-01,9.750721e-01
519.800,9.761395e-01,9.749822e-01
520.000,9.748608e-01,9.748911e-01
520.200,9.725631e-01,9.748385e-01
520.400,9.750248e-01,9.748397e-01
520.600,9.735954e-01,9.748809e-01
520.800,9.774396e-01,9.749250e-01
521.000,9.745343e-01,9.749278e-01
521.200,9.758389e-01,9.748596e-01
521.400,9.759563e-01,9.747174e-01
521.600,9.739869e-01,9.745318e-01
521.800,9.719310e-01,9.743542e-01
522.000,9.737351e-01,9.742329e-01
522.200,9.737450e-01,9.741976e-01
522.400,9.750631e-01,9.742475e-01
522.600,9.749190e-01,9.743517e-01
522.800,9.742833e-01,9.744668e-01
523.000,9.755236e-01,9.745495e-01
523.200,9.756703e-01,9.745740e-01
523.400,9.727157e-01,9.745364e-01
523.600,9.741660e-01,9.744461e-01
523.800,9.735069e-01,9.743246e-01
524.000,9.765340e-01,9.741863e-01
524.200,9.732782e-01,9.740406e-01
524.400,9.727512e-01,9.738855e-01
524.600,9.743407e-01,9.737208e-01
524.800,9.724404e-01,9.735524e-01
525.000,9.749688e-01,9.733994e-01
525.200,9.748607e-01,9.732926e-01
525.400,9.711143e-01,9.732688e-01
525.600,9.722958e-01,9.733557e-01
525.800,9.728588e-01,9.735587e-01
526.000,9.729921e-01,9.738551e-01
526.200,9.774694e-01,9.741961e-01
526.400,9.730709e-01,9.745195e-01
526.600,9.778354e-01,9.747673e-01
526.800,9.737259e-01,9.749004e-01
527.000,9.760246e-01,9.749085e-01
527.200,9.722647e-01,9.748049e-01
527.400,9.748332e-01,9.746243e-01
527.600,9.748067e-01,9.744112e-01
527.800,9.755664e-01,9.742099e-01
528.000,9.738324e-01,9.740594e-01
528.200,9.726433e-01,9.739844e-01
528.400,9.734666e-01,9.739949e-01
528.600,9.724576e-01,9.740855e-01
528.800,9.748301e-01,9.742324e-01
529.000,9.771993e-01,9.744073e-01
529.200,9.762637e-01,9.745822e-01
529.400,9.727001e-01,9.747396e-01
529.600,9.724980e-01,9.748768e-01
529.800,9.770660e-01,9.749994e-01
530.000,9.764880e-01,9.751217e-01
530.200,9.733822e-01,9.752539e-01
530.400,9.759507e-01,9.754011e-01
530.600,9.750299e-01,9.755610e-01
530.800,9.772167e-01,9.757287e-01
531.000,9.766142e-01,9.759017e-01
531.200,9.736996e-01,9.760782e-01
531.400,9.777713e-01,9.762541e-01
531.600,9.756408e-01,9.764246e-01
531.800,9.769487e-01,9.765809e-01
532.000,9.766464e-01,9.767072e-01
532.200,9.776804e-01,9.767887e-01
532.400,9.775860e-01,9.768154e-01
532.600,9.759229e-01,9.767810e-01
532.800,9.753554e-01,9.766866e-01
533.000,9.769526e-01,9.765450e-01
533.200,9.773270e-01,9.763790e-01
533.400,9.780708e-01,9.762172e-01
533.600,9.730059e-01,9.760873e-01
533.800,9.757056e-01,9.760107e-01
534.000,9.772416e-01,9.759914e-01
534.200,9.737266e-01,9.760159e-01
534.400,9.754760e-01,9.760574e-01
534.600,9.803560e-01,9.760849e-01
534.800,9.763881e-01,9.760825e-01
535.000,9.742187e-01,9.760523e-01
535.200,9.764330e-01,9.760199e-01
535.400,9.756250e-01,9.760195e-01
535.600,9.737470e-01,9.760793e-01
535.800,9.772214e-01,9.762042e-01
536.000,9.768394e-01,9.763728e-01
536.200,9.773583e-01,9.765420e-01
536.400,9.766502e-01,9.766651e-01
536.600,9.777009e-01,9.767092e-01
536.800,9.771252e-01,9.766680e-01
537.000,9.754860e-01,9.765623e-01
537.200,9.762159e-01,9.764316e-01
537.400,9.751072e-01,9.763191e-01
537.600,9.777729e-01,9.762550e-01
537.800,9.744963e-01,9.762504e-01
538.000,9.769482e-01,9.762985e-01
538.200,9.764253e-01,9.763761e-01
538.400,9.783954e-01,9.764553e-01
538.600,9.747855e-01,9.765151e-01
538.800,9.764311e-01,9.765431e-01
539.000,9.771338e-01,9.765383e-01
539.200,9.771557e-01,9.765122e-01
539.400,9.767673e-01,9.764807e-01
539.600,9.740257e-01,9.764623e-01
539.800,9.778033e-01,9.764734e-01
540.000,9.769011e-01,9.765261e-01
540.200,9.767825e-01,9.766226e-01
540.400,9.759257e-01,9.767528e-01
540.600,9.765777e-01,9.769006e-01
540.800,9.768512e-01,9.770430e-01
541.000,9.785463e-01,9.771625e-01
541.200,9.779310e-01,9.772470e-01
541.400,9.782577e-01,9.772968e-01
541.600,9.757627e-01,9.773189e-01
541.800,9.751225e-01,9.773221e-01
542.000,9.779959e-01,9.773076e-01
542.200,9.788736e-01,9.772693e-01
542.400,9.776759e-01,9.771940e-01
542.600,9.761998e-01,9.770698e-01
542.800,9.770540e-01,9.768915e-01
543.000,9.775248e-01,9.766660e-01
543.200,9.741178e-01,9.764166e-01
543.400,9.776220e-01,9.761739e-01
543.600,9.748743e-01,9.759713e-01
543.800,9.770343e-01,9.758363e-01
544.000,9.745983e-01,9.757859e-01
544.200,9.751994e-01,9.758236e-01
544.400,9.762201e-01,9.759434e-01
544.600,9.767258e-01,9.761306e-01
544.800,9.767720e-01,9.763658e-01
545.000,9.772995e-01,9.766266e-01
545.200,9.752114e-01,9.768888e-01
545.400,9.779130e-01,9.771317e-01
545.600,9.779845e-01,9.773377e-01
545.800,9.773880e-01,9.774911e-01
546.000,9.785802e-01,9.775839e-01
546.200,9.769652e-01,9.776163e-01
546.400,9.771767e-01,9.775939e-01
546.600,9.773357e-01,9.775274e-01
546.800,9.787152e-01,9.774282e-01
547.000,9.764898e-01,9.773033e-01
547.200,9.761983e-01,9.771573e-01
547.400,9.770113e-01,9.769913e-01
547.600,9.769676e-01,9.768096e-01
547.800,9.787097e-01,9.766249e-01
548.000,9.757438e-01,9.764568e-01
548.200,9.739819e-01,9.763279e-01
548.400,9.775479e-01,9.762560e-01
548.600,9.748337e-01,9.762445e-01
548.800,9.757249e-01,9.762802e-01
549.000,9.785138e-01,9.763381e-01
549.200,9.756298e-01,9.763915e-01
549.400,9.781046e-01,9.764261e-01
549.600,9.764438e-01,9.764434e-01
549.800,9.754670e-01,9.764587e-01
550.000,9.754016e-01,9.764888e-01
550.200,9.759459e-01,9.765377e-01
550.400,9.758905e-01,9.765890e-01
550.600,9.782910e-01,9.766092e-01
550.800,9.785535e-01,9.765579e-01
551.000,9.766681e-01,9.764082e-01
551.200,9.743435e-01,9.761594e-01
551.400,9.758937e-01,9.758387e-01
551.600,9.750364e-01,9.754952e-01
551.800,9.752148e-01,9.751875e-01
552.000,9.744951e-01,9.749624e-01
552.200,9.746241e-01,9.748466e-01
552.400,9.739814e-01,9.748446e-01
552.600,9.751685e-01,9.749380e-01
552.800,9.768329e-01,9.750982e-01
553.000,9.744228e-01,9.752942e-01
553.200,9.745526e-01,9.754977e-01
553.400,9.781947e-01,9.756869e-01
553.600,9.746914e-01,9.758438e-01
553.800,9.758472e-01,9.759527e-01
554.000,9.758559e-01,9.760005e-01
554.200,9.760613e-01,9.759780e-01
554.400,9.761697e-01,9.758890e-01
554.600,9.774478e-01,9.757519e-01
554.800,9.758022e-01,9.756055e-01
555.000,9.736210e-01,9.754978e-01
555.200,9.745251e-01,9.754744e-01
555.400,9.750844e-01,9.755629e-01
555.600,9.750877e-01,9.757611e-01
555.800,9.776515e-01,9.760345e-01
556.000,9.769989e-01,9.763278e-01
556.200,9.778448e-01,9.765800e-01
556.400,9.756625e-01,9.767407e-01
556.600,9.762199e-01,9.767894e-01
556.800,9.792368e-01,9.767414e-01
557.000,9.750301e-01,9.766388e-01
557.200,9.779807e-01,9.765407e-01
557.400,9.744747e-01,9.765023e-01
557.600,9.758264e-01,9.765610e-01
557.800,9.759184e-01,9.767238e-01
558.000,9.772026e-01,9.769700e-01
558.200,9.791994e-01,9.772580e-01
558.400,9.792133e-01,9.775371e-01
558.600,9.762006e-01,9.777612e-01
558.800,9.774535e-01,9.778944e-01
559.000,9.786537e-01,9.779160e-01
559.200,9.773563e-01,9.778186e-01
559.400,9.773826e-01,9.776103e-01
559.600,9.787714e-01,9.773168e-01
559.800,9.771011e-01,9.769822e-01
560.000,9.773855e-01,9.766670e-01
560.200,9.735508e-01,9.764374e-01
560.400,9.759277e-01,9.763445e-01
560.600,9.754765e-01,9.764138e-01
560.800,9.761999e-01,9.766266e-01
561.000,9.781161e-01,9.769309e-01
561.200,9.787765e-01,9.772530e-01
561.400,9.792840e-01,9.775210e-01
561.600,9.758869e-01,9.776865e-01
561.800,9.788675e-01,9.777356e-01
562.000,9.765062e-01,9.776863e-01
562.200,9.782832e-01,9.775763e-01
562.400,9.766989e-01,9.774462e-01
562.600,9.767295e-01,9.773244e-01
562.800,9.775578e-01,9.772213e-01
563.000,9.777656e-01,9.771311e-01
563.200,9.753422e-01,9.770397e-01
563.400,9.795014e-01,9.769373e-01
563.600,9.756381e-01,9.768256e-01
563.800,9.761575e-01,9.767266e-01
564.000,9.778098e-01,9.766714e-01
564.200,9.768696e-01,9.766931e-01
564.400,9.754980e-01,9.768088e-01
564.600,9.745890e-01,9.770097e-01
564.800,9.778687e-01,9.772613e-01
565.000,9.797668e-01,9.775092e-01
565.200,9.795985e-01,9.777044e-01
565.400,9.781089e-01,9.778133e-01
565.600,9.770574e-01,9.778372e-01
565.800,9.767601e-01,9.778038e-01
566.000,9.769909e-01,9.777559e-01
566.200,9.783931e-01,9.777330e-01
566.400,9.762827e-01,9.777546e-01
566.600,9.796437e-01,9.778138e-01
566.800,9.765764e-01,9.778857e-01
567.000,9.796757e-01,9.779360e-01
567.200,9.784916e-01,9.779363e-01
567.400,9.767798e-01,9.778767e-01
567.600,9.778892e-01,9.777655e-01
567.800,9.759369e-01,9.776269e-01
568.000,9.806607e-01,9.774959e-01
568.200,9.756467e-01,9.774130e-01
568.400,9.774490e-01,9.774140e-01
568.600,9.772422e-01,9.775204e-01
568.800,9.767263e-01,9.777329e-01
569.000,9.780481e-01,9.780282e-01
569.200,9.787143e-01,9.783601e-01
569.400,9.794939e-01,9.786682e-01
569.600,9.793913e-01,9.788934e-01
569.800,9.810456e-01,9.789930e-01
570.000,9.773517e-01,9.789551e-01
570.200,9.786116e-01,9.787954e-01
570.400,9.794144e-01,9.785578e-01
570.600,9.780470e-01,9.782959e-01
570.800,9.760939e-01,9.780603e-01
571.000,9.769453e-01,9.778891e-01
571.200,9.794967e-01,9.778006e-01
571.400,9.786961e-01,9.778036e-01
571.600,9.768458e-01,9.778909e-01
571.800,9.775445e-01,9.780492e-01
572.000,9.782798e-01,9.782556e-01
572.200,9.788910e-01,9.784758e-01
572.400,9.777611e-01,9.786639e-01
572.600,9.787109e-01,9.787669e-01
572.800,9.815957e-01,9.787398e-01
573.000,9.782558e-01,9.785558e-01
573.200,9.788104e-01,9.782197e-01
573.400,9.761940e-01,9.777709e-01
573.600,9.764130e-01,9.772776e-01
573.800,9.783430e-01,9.768243e-01
574.000,9.736772e-01,9.764854e-01
574.200,9.770699e-01,9.763078e-01
574.400,9.755236e-01,9.762988e-01
574.600,9.753796e-01,9.764275e-01
574.800,9.765112e-01,9.766332e-01
575.000,9.791115e-01,9.768429e-01
575.200,9.800051e-01,9.769921e-01
575.400,9.744413e-01,9.770424e-01
575.600,9.762257e-01,9.769859e-01
575.800,9.776869e-01,9.768444e-01
576.000,9.758536e-01,9.766566e-01
576.200,9.785594e-01,9.764682e-01
576.400,9.733410e-01,9.763179e-01
576.600,9.766239e-01,9.762251e-01
576.800,9.762104e-01,9.761862e-01
577.000,9.770172e-01,9.761793e-01
577.200,9.749908e-01,9.761749e-01
577.400,9.755525e-01,9.761450e-01
577.600,9.782940e-01,9.760790e-01
577.800,9.783604e-01,9.759899e-01
578.000,9.739775e-01,9.759092e-01
578.200,9.740747e-01,9.758754e-01
578.400,9.726824e-01,9.759173e-01
578.600,9.791306e-01,9.760403e-01
578.800,9.778400e-01,9.762180e-01
579.000,9.738816e-01,9.764048e-01
579.200,9.784380e-01,9.765467e-01
579.400,9.780966e-01,9.766017e-01
579.600,9.764339e-01,9.765511e-01
579.800,9.742243e-01,9.763981e-01
580.000,9.759326e-01,9.761711e-01
580.200,9.776812e-01,9.759069e-01
580.400,9.741695e-01,9.756468e-01
580.600,9.758402e-01,9.754268e-01
580.800,9.752289e-01,9.752711e-01
581.000,9.751443e-01,9.751882e-01
581.200,9.736741e-01,9.751654e-01
581.400,9.741920e-01,9.751668e-01
581.600,9.752035e-01,9.751470e-01
581.800,9.787972e-01,9.750616e-01
582.000,9.742159e-01,9.748890e-01
582.200,9.756502e-01,9.746397e-01
582.400,9.737830e-01,9.743532e-01
582.600,9.705670e-01,9.740899e-01
582.800,9.746783e-01,9.739047e-01
583.000,9.735112e-01,9.738264e-01
583.200,9.730874e-01,9.738493e-01
583.400,9.752345e-01,9.739377e-01
583.600,9.749639e-01,9.740446e-01
583.800,9.745288e-01,9.741296e-01
584.000,9.756243e-01,9.741731e-01
584.200,9.716070e-01,9.741776e-01
584.400,9.734819e-01,9.741590e-01
584.600,9.746854e-01,9.741352e-01
584.800,9.737361e-01,9.741165e-01
585.000,9.755860e-01,9.741078e-01
585.200,9.745447e-01,9.741119e-01
585.400,9.742968e-01,9.741316e-01
585.600,9.733848e-01,9.741743e-01
585.800,9.717202e-01,9.742445e-01
586.000,9.758393e-01,9.743396e-01
586.200,9.752759e-01,9.744482e-01
586.400,9.740326e-01,9.745508e-01
586.600,9.765062e-01,9.746293e-01
586.800,9.743170e-01,9.746760e-01
587.000,9.742647e-01,9.746971e-01
587.200,9.733855e-01,9.747124e-01
587.400,9.757887e-01,9.747473e-01
587.600,9.740898e-01,9.748192e-01
587.800,9.756655e-01,9.749326e-01
588.000,9.745166e-01,9.750741e-01
588.200,9.751320e-01,9.752155e-01
588.400,9.760779e-01,9.753226e-01
588.600,9.747687e-01,9.753643e-01
588.800,9.766753e-01,9.753207e-01
589.000,9.754404e-01,9.751897e-01
589.200,9.742715e-01,9.749857e-01
589.400,9.741183e-01,9.747387e-01
589.600,9.748310e-01,9.744862e-01
589.800,9.735982e-01,9.742662e-01
590.000,9.739285e-01,9.741116e-01
590.200,9.742586e-01,9.740405e-01
590.400,9.738804e-01,9.740542e-01
590.600,9.741468e-01,9.741362e-01
590.800,9.730355e-01,9.742576e-01
591.000,9.750716e-01,9.743822e-01
591.200,9.754939e-01,9.744802e-01
591.400,9.762352e-01,9.745374e-01
591.600,9.736879e-01,9.745575e-01
591.800,9.736730e-01,9.745617e-01
592.000,9.746860e-01,9.745763e-01
592.200,9.739146e-01,9.746213e-01
592.400,9.741204e-01,9.747019e-01
592.600,9.750283e-01,9.748058e-01
592.800,9.765427e-01,9.749132e-01
593.000,9.758516e-01,9.750074e-01
593.200,9.748768e-01,9.750861e-01
593.400,9.742298e-01,9.751633e-01
593.600,9.749669e-01,9.752595e-01
593.800,9.754760e-01,9.753928e-01
594.000,9.738777e-01,9.755637e-01
594.200,9.773557e-01,9.757517e-01
594.400,9.764000e-01,9.759219e-01
594.600,9.766361e-01,9.760378e-01
594.800,9.770506e-01,9.760749e-01
595.000,9.747887e-01,9.760298e-01
595.200,9.762152e-01,9.759225e-01
595.400,9.748484e-01,9.757852e-01
595.600,9.767823e-01,9.756534e-01
595.800,9.739038e-01,9.755541e-01
596.000,9.749537e-01,9.755023e-01
596.200,9.779487e-01,9.755015e-01
596.400,9.743304e-01,9.755473e-01
596.600,9.757563e-01,9.756314e-01
596.800,9.755630e-01,9.757447e-01
597.000,9.754663e-01,9.758759e-01
597.200,9.759648e-01,9.760087e-01
597.400,9.774671e-01,9.761214e-01
597.600,9.759115e-01,9.761919e-01
597.800,9.748208e-01,9.762007e-01
598.000,9.782836e-01,9.761407e-01
598.200,9.756240e-01,9.760215e-01
598.400,9.764858e-01,9.758683e-01
598.600,9.748883e-01,9.757141e-01
598.800,9.743551e-01,9.755895e-01
599.000,9.744616e-01,9.755120e-01
599.200,9.766093e-01,9.754811e-01
599.400,9.754713e-01,9.754817e-01
599.600,9.767002e-01,9.754943e-01
599.800,9.762751e-01,9.755033e-01
600.000,9.745071e-01,9.755051e-01
600.200,9.742871e-01,9.755108e-01
600.400,9.757048e-01,9.755420e-01
600.600,9.764274e-01,9.756214e-01
600.800,9.766502e-01,9.757665e-01
601.000,9.741666e-01,9.759777e-01
601.200,9.773017e-01,9.762403e-01
601.400,9.751925e-01,9.765265e-01
601.600,9.779901e-01,9.767976e-01
601.800,9.773240e-01,9.770186e-01
602.000,9.786478e-01,9.771624e-01
602.200,9.773545e-01,9.772230e-01
602.400,9.755595e-01,9.772134e-01
602.600,9.781511e-01,9.771646e-01
602.800,9.770960e-01,9.771145e-01
603.000,9.760319e-01,9.770979e-01
603.200,9.771273e-01,9.771344e-01
603.400,9.761935e-01,9.772229e-01
603.600,9.794849e-01,9.773457e-01
603.800,9.766473e-01,9.774767e-01
604.000,9.776095e-01,9.775923e-01
604.200,9.793946e-01,9.776776e-01
604.400,9.761339e-01,9.777295e-01
604.600,9.795266e-01,9.777544e-01
604.800,9.746014e-01,9.777611e-01
605.000,9.785498e-01,9.777550e-01
605.200,9.789355e-01,9.777356e-01
605.400,9.783238e-01,9.777008e-01
605.600,9.769673e-01,9.776503e-01
605.800,9.774209e-01,9.775866e-01
606.000,9.776139e-01,9.775213e-01
