ILDIALCT,ilab_v1,FITS/CSV file dialect
747.200,3.733800e-07,7.942400e-07
747.400,1.709430e-06,8.085800e-07
747.600,5.983400e-07,7.954900e-07
747.800,1.000000e-10,7.682100e-07
748.000,1.000000e-10,7.447700e-07
748.200,1.000000e-10,7.426300e-07
748.400,5.160300e-07,7.712100e-07
748.600,1.000000e-10,8.278200e-07
748.800,1.000000e-10,8.990400e-07
749.000,1.348200e-06,9.642600e-07
749.200,5.474800e-07,1.003350e-06
749.400,2.198960e-06,1.004160e-06
749.600,1.009460e-06,9.657300e-07
749.800,4.264200e-07,8.994300e-07
750.000,4.723000e-07,8.242400e-07
750.200,4.327000e-08,7.616300e-07
750.400,1.000000e-10,7.324500e-07
750.600,1.936410e-06,7.508900e-07
750.800,3.919800e-07,8.241400e-07
751.000,4.377900e-07,9.476000e-07
751.200,8.577800e-07,1.110070e-06
751.400,5.526100e-07,1.294690e-06
751.600,2.656720e-06,1.482590e-06
751.800,3.109980e-06,1.657320e-06
752.000,1.785590e-06,1.807610e-06
752.200,1.419590e-06,1.927550e-06
752.400,1.840500e-07,2.014410e-06
752.600,2.401030e-06,2.064680e-06
752.800,4.183600e-06,2.073220e-06
753.000,1.630910e-06,2.032120e-06
753.200,1.426980e-06,1.935000e-06
753.400,7.547100e-07,1.782220e-06
753.600,3.763550e-06,1.583890e-06
753.800,4.939200e-07,1.361470e-06
754.000,4.050300e-07,1.144290e-06
754.200,6.207300e-07,9.606100e-07
754.400,6.012400e-07,8.324700e-07
754.600,1.000000e-10,7.703000e-07
754.800,9.232400e-07,7.708200e-07
755.000,8.869500e-07,8.205000e-07
755.200,1.000000e-10,8.992300e-07
755.400,1.033540e-06,9.855000e-07
755.600,1.000000e-10,1.061900e-06
755.800,1.000000e-10,1.117450e-06
756.000,1.315610e-06,1.150340e-06
756.200,1.652670e-06,1.164970e-06
756.400,1.000000e-10,1.168480e-06
756.600,1.433300e-07,1.167030e-06
756.800,1.525530e-06,1.162740e-06
757.000,1.000000e-10,1.154710e-06
757.200,1.000000e-10,1.136950e-06
757.400,1.000000e-10,1.104320e-06
757.600,1.000000e-10,1.055680e-06
757.800,1.000000e-10,9.959000e-07
758.000,1.000000e-10,9.354200e-07
758.200,7.269300e-07,8.870300e-07
758.400,1.000000e-10,8.609800e-07
758.600,5.242800e-07,8.608600e-07
758.800,1.542290e-06,8.810800e-07
759.000,1.866400e-07,9.076900e-07
759.200,1.477570e-06,9.227000e-07
759.400,1.000000e-10,9.091800e-07
759.600,9.294500e-07,8.565500e-07
759.800,1.000000e-10,7.643100e-07
760.000,1.000000e-10,6.436200e-07
760.200,3.853100e-07,5.174600e-07
760.400,1.000000e-10,4.149500e-07
760.600,1.000000e-10,3.665100e-07
760.800,1.000000e-10,3.966300e-07
761.000,1.000000e-10,5.167000e-07
761.200,1.802400e-07,7.199000e-07
761.400,1.000000e-10,9.803500e-07
761.600,1.915160e-06,1.257410e-06
761.800,1.742640e-06,1.504550e-06
762.000,1.000000e-10,1.680270e-06
762.200,2.593010e-06,1.758360e-06
762.400,1.000000e-10,1.731850e-06
762.600,1.000000e-10,1.613970e-06
762.800,3.554900e-07,1.431250e-06
763.000,1.542290e-06,1.215340e-06
763.200,1.000000e-10,9.951200e-07
763.400,1.000000e-10,7.922000e-07
763.600,3.015800e-07,6.190100e-07
763.800,1.000000e-10,4.805000e-07
764.000,1.000000e-10,3.765800e-07
764.200,1.000000e-10,3.044700e-07
764.400,1.000000e-10,2.600900e-07
764.600,1.000000e-10,2.386100e-07
764.800,1.000000e-10,2.361900e-07
765.000,1.000000e-10,2.497800e-07
765.200,1.000000e-10,2.772200e-07
765.400,2.649000e-07,3.173900e-07
765.600,1.000000e-10,3.700300e-07
765.800,6.527300e-07,4.341100e-07
766.000,1.747100e-07,5.076600e-07
766.200,7.123100e-07,5.878800e-07
766.400,1.000000e-10,6.736600e-07
766.600,1.000000e-10,7.659700e-07
766.800,1.000000e-10,8.681500e-07
767.000,1.000000e-10,9.833400e-07
767.200,1.202160e-06,1.111660e-06
767.400,3.584300e-07,1.246460e-06
767.600,1.000000e-10,1.374060e-06
767.800,1.000000e-10,1.476500e-06
768.000,2.724320e-06,1.537370e-06
768.200,1.000000e-10,1.548520e-06
768.400,1.000000e-10,1.513250e-06
768.600,5.933100e-07,1.444530e-06
768.800,1.000000e-10,1.359680e-06
769.000,1.000000e-10,1.274030e-06
769.200,1.000000e-10,1.196580e-06
769.400,1.000000e-10,1.129130e-06
769.600,1.795520e-06,1.069630e-06
769.800,7.971300e-07,1.015470e-06
770.000,1.000000e-10,9.657000e-07
770.200,1.644000e-08,9.205800e-07
770.400,1.000000e-10,8.796300e-07
770.600,1.744340e-06,8.395900e-07
770.800,1.000000e-10,7.943400e-07
771.000,5.164500e-07,7.380700e-07
771.200,1.000000e-10,6.681500e-07
771.400,1.000000e-10,5.874300e-07
771.600,1.000000e-10,5.036800e-07
771.800,1.000000e-10,4.277000e-07
772.000,3.608400e-07,3.703900e-07
772.200,1.000000e-10,3.404500e-07
772.400,1.000000e-10,3.428900e-07
772.600,1.000000e-10,3.787100e-07
772.800,1.000000e-10,4.453000e-07
773.000,3.378300e-07,5.367500e-07
773.200,9.061900e-07,6.438600e-07
773.400,1.000000e-10,7.552900e-07
773.600,1.000000e-10,8.587200e-07
773.800,1.000000e-10,9.433800e-07
774.000,1.000000e-10,1.002050e-06
774.200,1.000000e-10,1.032050e-06
774.400,1.119710e-06,1.036500e-06
774.600,1.000000e-10,1.024280e-06
774.800,9.915700e-07,1.008610e-06
775.000,1.000000e-10,1.004760e-06
775.200,1.000000e-10,1.027180e-06
775.400,8.916900e-07,1.086160e-06
775.600,1.000000e-10,1.184730e-06
775.800,1.000000e-10,1.316720e-06
776.000,1.000000e-10,1.466720e-06
776.200,1.747540e-06,1.612170e-06
776.400,1.000000e-10,1.727420e-06
776.600,1.000000e-10,1.789860e-06
776.800,2.116850e-06,1.782630e-06
777.000,1.000000e-10,1.698970e-06
777.200,1.401160e-06,1.542960e-06
777.400,1.000000e-10,1.328310e-06
777.600,1.000000e-10,1.076630e-06
777.800,1.000000e-10,8.155800e-07
778.000,4.946500e-07,5.794400e-07
778.200,1.000000e-10,4.049700e-07
778.400,1.000000e-10,3.268800e-07
778.600,1.110900e-07,3.722900e-07
778.800,2.289300e-07,5.518000e-07
779.000,4.589600e-07,8.528400e-07
779.200,3.955900e-07,1.239250e-06
779.400,3.109640e-06,1.658430e-06
779.600,3.134830e-06,2.055660e-06
779.800,1.000000e-10,2.390360e-06
780.000,1.000000e-10,2.646980e-06
780.200,3.124260e-06,2.834580e-06
780.400,2.731150e-06,2.977120e-06
780.600,2.556800e-07,3.098450e-06
780.800,1.000000e-10,3.208640e-06
781.000,5.444760e-06,3.299810e-06
781.200,1.000000e-10,3.352180e-06
781.400,1.000000e-10,3.347620e-06
781.600,1.000000e-10,3.280580e-06
781.800,2.022550e-06,3.162530e-06
782.000,1.000000e-10,3.017000e-06
782.200,2.926640e-06,2.868030e-06
782.400,1.000000e-10,2.728620e-06
782.600,2.337650e-06,2.594490e-06
782.800,3.262040e-06,2.450960e-06
783.000,2.717840e-06,2.281150e-06
783.200,1.596180e-06,2.079740e-06
783.400,1.000000e-10,1.862560e-06
783.600,1.000000e-10,1.666850e-06
783.800,1.888710e-06,1.542590e-06
784.000,4.595000e-07,1.535060e-06
784.200,1.000000e-10,1.669540e-06
784.400,1.000000e-10,1.937680e-06
784.600,2.019190e-06,2.293950e-06
784.800,1.000000e-10,2.666030e-06
785.000,1.000000e-10,2.974550e-06
785.200,5.492470e-06,3.155290e-06
785.400,2.909780e-06,3.177800e-06
785.600,1.000000e-10,3.050750e-06
785.800,1.000000e-10,2.814690e-06
786.000,1.454980e-06,2.525860e-06
786.200,2.263780e-06,2.238740e-06
786.400,1.000000e-10,1.989450e-06
786.600,1.959320e-06,1.791970e-06
786.800,1.000000e-10,1.641910e-06
787.000,1.000000e-10,1.524150e-06
787.200,1.026270e-06,1.421120e-06
787.400,1.000000e-10,1.319970e-06
787.600,1.000000e-10,1.216520e-06
787.800,1.695280e-06,1.115030e-06
788.000,7.860600e-07,1.023740e-06
788.200,1.000000e-10,9.527700e-07
788.400,1.000000e-10,9.105800e-07
788.600,1.000000e-10,9.001800e-07
788.800,3.949900e-07,9.194000e-07
789.000,2.719520e-06,9.625200e-07
789.200,1.000000e-10,1.023640e-06
789.400,9.453000e-08,1.100080e-06
789.600,5.018200e-07,1.195820e-06
789.800,2.427540e-06,1.316760e-06
790.000,1.817540e-06,1.467240e-06
790.200,1.000000e-10,1.644460e-06
790.400,4.772300e-07,1.836330e-06
790.600,3.026790e-06,2.023340e-06
790.800,1.000000e-10,2.185490e-06
791.000,2.826800e-06,2.309680e-06
791.200,3.748820e-06,2.393400e-06
791.400,6.546400e-07,2.443520e-06
791.600,1.000000e-10,2.469590e-06
791.800,1.000000e-10,2.476250e-06
792.000,3.234000e-06,2.458940e-06
792.200,1.962990e-06,2.405960e-06
792.400,3.707730e-06,2.307320e-06
792.600,1.000000e-10,2.158280e-06
792.800,1.000000e-10,1.965240e-06
793.000,4.100100e-07,1.743730e-06
793.200,1.000000e-10,1.512100e-06
793.400,1.000000e-10,1.284100e-06
793.600,1.000000e-10,1.067760e-06
793.800,1.999670e-06,8.696300e-07
794.000,5.223000e-07,7.030300e-07
794.200,1.000000e-10,5.899900e-07
794.400,2.613000e-08,5.579900e-07
794.600,1.000000e-10,6.296900e-07
794.800,1.000000e-10,8.061700e-07
795.000,7.708000e-08,1.062800e-06
795.200,3.284820e-06,1.346700e-06
795.400,1.000000e-10,1.593890e-06
795.600,2.200920e-06,1.747090e-06
795.800,1.000000e-10,1.779940e-06
796.000,1.000000e-10,1.704390e-06
796.200,1.579090e-06,1.568180e-06
796.400,1.000000e-10,1.437280e-06
796.600,1.425900e-07,1.373100e-06
796.800,3.901100e-07,1.423090e-06
797.000,1.000000e-10,1.570780e-06
797.200,1.000000e-10,1.712420e-06
797.400,3.810090e-06,1.682020e-06
797.600,9.385600e-07,1.267340e-06
797.800,3.602330e-06,2.892300e-07
798.000,1.090600e-06,-1.257730e-06
798.200,2.920530e-06,-3.061660e-06
798.400,1.165040e-06,-4.357260e-06
798.600,1.879680e-06,-3.901110e-06
798.800,9.017500e-07,-1.908300e-07
799.000,1.000000e-10,8.189810e-06
799.200,1.000000e-10,2.208035e-05
799.400,5.310600e-07,4.137046e-05
799.600,1.000000e-10,6.480600e-05
799.800,1.467995e-04,9.017873e-05
800.000,1.535869e-04,1.147910e-04
800.200,1.658672e-04,1.361109e-04
800.400,1.634885e-04,1.523332e-04
800.600,1.566600e-04,1.627338e-04
800.800,1.801055e-04,1.676490e-04
801.000,1.716696e-04,1.681978e-04
801.200,1.383958e-04,1.658388e-04
801.400,1.619696e-04,1.619734e-04
801.600,1.481571e-04,1.576966e-04
801.800,1.672540e-04,1.537296e-04
802.000,1.385288e-04,1.504906e-04
802.200,1.545834e-04,1.482139e-04
802.400,1.370322e-04,1.470249e-04
802.600,1.458816e-04,1.469461e-04
802.800,1.352805e-04,1.478667e-04
803.000,1.596601e-04,1.495272e-04
803.200,1.483674e-04,1.515454e-04
803.400,1.657307e-04,1.534688e-04
803.600,1.559576e-04,1.548905e-04
803.800,1.644244e-04,1.555576e-04
804.000,1.522744e-04,1.553948e-04
804.200,1.471496e-04,1.545291e-04
804.400,1.488550e-04,1.531720e-04
804.600,1.533961e-04,1.515537e-04
804.800,1.496204e-04,1.498865e-04
805.000,1.507835e-04,1.483226e-04
805.200,1.499616e-04,1.469817e-04
805.400,1.357935e-04,1.459322e-04
805.600,1.500209e-04,1.452225e-04
805.800,1.389061e-04,1.448426e-04
806.000,1.373320e-04,1.447299e-04
806.200,1.549675e-04,1.447469e-04
806.400,1.434371e-04,1.447370e-04
806.600,1.580232e-04,1.445581e-04
806.800,1.288213e-04,1.441289e-04
807.000,1.508637e-04,1.434410e-04
807.200,1.380949e-04,1.425578e-04
807.400,1.412671e-04,1.415779e-04
807.600,1.366125e-04,1.406150e-04
807.800,1.401614e-04,1.397847e-04
808.000,1.465454e-04,1.392046e-04
808.200,1.418475e-04,1.389774e-04
808.400,1.333295e-04,1.391713e-04
808.600,1.256756e-04,1.397851e-04
808.800,1.440374e-04,1.407024e-04
809.000,1.483520e-04,1.416969e-04
809.200,1.403877e-04,1.424820e-04
809.400,1.547597e-04,1.427914e-04
809.600,1.446966e-04,1.424712e-04
809.800,1.413121e-04,1.415254e-04
810.000,1.333438e-04,1.401360e-04
810.200,1.318182e-04,1.385774e-04
810.400,1.364801e-04,1.371664e-04
810.600,1.370829e-04,1.361414e-04
810.800,1.403957e-04,1.356165e-04
811.000,1.357650e-04,1.355742e-04
811.200,1.237913e-04,1.358755e-04
811.400,1.333812e-04,1.363173e-04
811.600,1.546335e-04,1.366929e-04
811.800,1.346871e-04,1.368528e-04
812.000,1.351148e-04,1.367273e-04
812.200,1.383702e-04,1.363503e-04
812.400,1.336691e-04,1.358241e-04
812.600,1.301347e-04,1.352710e-04
812.800,1.343507e-04,1.348010e-04
813.000,1.306364e-04,1.344437e-04
813.200,1.410966e-04,1.341677e-04
813.400,1.417330e-04,1.338781e-04
813.600,1.191146e-04,1.334780e-04
813.800,1.346309e-04,1.329162e-04
814.000,1.399840e-04,1.322096e-04
814.200,1.343316e-04,1.314599e-04
814.400,1.216577e-04,1.308085e-04
814.600,1.300290e-04,1.303871e-04
814.800,1.281429e-04,1.302645e-04
815.000,1.302797e-04,1.304276e-04
815.200,1.306716e-04,1.307534e-04
815.400,1.277267e-04,1.310787e-04
815.600,1.460819e-04,1.312669e-04
815.800,1.262402e-04,1.312491e-04
816.000,1.376070e-04,1.310480e-04
816.200,1.226559e-04,1.307569e-04
816.400,1.205831e-04,1.304751e-04
816.600,1.332602e-04,1.302663e-04
816.800,1.303570e-04,1.301112e-04
817.000,1.384728e-04,1.299215e-04
817.200,1.299991e-04,1.296038e-04
817.400,1.303120e-04,1.291019e-04
817.600,1.192039e-04,1.284263e-04
817.800,1.318698e-04,1.276482e-04
818.000,1.273868e-04,1.268762e-04
818.200,1.180610e-04,1.261981e-04
818.400,1.278951e-04,1.256576e-04
818.600,1.291079e-04,1.252485e-04
818.800,1.264529e-04,1.249215e-04
819.000,1.250496e-04,1.246232e-04
819.200,1.154333e-04,1.242900e-04
819.400,1.281168e-04,1.238833e-04
819.600,1.229440e-04,1.233790e-04
819.800,1.243389e-04,1.227844e-04
820.000,1.255747e-04,1.221391e-04
820.200,1.212657e-04,1.215214e-04
820.400,1.169029e-04,1.210354e-04
820.600,1.145345e-04,1.207681e-04
820.800,1.232848e-04,1.207817e-04
821.000,1.242841e-04,1.210501e-04
821.200,1.192567e-04,1.214736e-04
821.400,1.234077e-04,1.218770e-04
821.600,1.193494e-04,1.220617e-04
821.800,1.251748e-04,1.218864e-04
822.000,1.259463e-04,1.213066e-04
822.200,1.225102e-04,1.204212e-04
822.400,1.169269e-04,1.194437e-04
822.600,1.203572e-04,1.186082e-04
822.800,1.019507e-04,1.181051e-04
823.000,1.124693e-04,1.179866e-04
823.200,1.303774e-04,1.181401e-04
823.400,1.141919e-04,1.183410e-04
823.600,1.319544e-04,1.183416e-04
823.800,1.181423e-04,1.179711e-04
824.000,1.161486e-04,1.172109e-04
824.200,1.099465e-04,1.161989e-04
824.400,1.069474e-04,1.151689e-04
824.600,1.245805e-04,1.143551e-04
824.800,1.069690e-04,1.139114e-04
825.000,1.064792e-04,1.138701e-04
825.200,1.275810e-04,1.141454e-04
825.400,1.125760e-04,1.145750e-04
825.600,1.104844e-04,1.149992e-04
825.800,1.211484e-04,1.152911e-04
826.000,1.138303e-04,1.153854e-04
826.200,1.136887e-04,1.152631e-04
826.400,1.175752e-04,1.149452e-04
826.600,1.114483e-04,1.144711e-04
826.800,1.143315e-04,1.138644e-04
827.000,1.127200e-04,1.131498e-04
827.200,1.138917e-04,1.123643e-04
827.400,1.137398e-04,1.115516e-04
827.600,1.018889e-04,1.107782e-04
827.800,1.130590e-04,1.101262e-04
828.000,1.189534e-04,1.096774e-04
828.200,9.656450e-05,1.094780e-04
828.400,1.081082e-04,1.095163e-04
828.600,1.134939e-04,1.097242e-04
828.800,1.110135e-04,1.099702e-04
829.000,1.107885e-04,1.101171e-04
829.200,1.086095e-04,1.100661e-04
829.400,1.150512e-04,1.097858e-04
829.600,1.187432e-04,1.093228e-04
829.800,8.980972e-05,1.087788e-04
830.000,1.102235e-04,1.082459e-04
830.200,1.050823e-04,1.077650e-04
830.400,1.085213e-04,1.072961e-04
830.600,1.158047e-04,1.067405e-04
830.800,1.009622e-04,1.059871e-04
831.000,1.056967e-04,1.049800e-04
831.200,1.055871e-04,1.037727e-04
831.400,1.052035e-04,1.025398e-04
831.600,9.447035e-05,1.015079e-04
831.800,9.754390e-05,1.009075e-04
832.000,9.802585e-05,1.008800e-04
832.200,1.026334e-04,1.014147e-04
832.400,1.000131e-04,1.023524e-04
832.600,1.091238e-04,1.034198e-04
832.800,1.076648e-04,1.043195e-04
833.000,1.075131e-04,1.048242e-04
833.200,1.027491e-04,1.048202e-04
833.400,1.078527e-04,1.043692e-04
833.600,1.015536e-04,1.036617e-04
833.800,1.043763e-04,1.029495e-04
834.000,9.236349e-05,1.024634e-04
834.200,1.034192e-04,1.023235e-04
834.400,1.000744e-04,1.025143e-04
834.600,1.029206e-04,1.028905e-04
834.800,1.111134e-04,1.032404e-04
835.000,1.035197e-04,1.033584e-04
835.200,1.068549e-04,1.031081e-04
835.400,1.014967e-04,1.024619e-04
835.600,9.223297e-05,1.014840e-04
835.800,1.033915e-04,1.002970e-04
836.000,9.901605e-05,9.903465e-05
836.200,9.545083e-05,9.779932e-05
836.400,1.003103e-04,9.666350e-05
836.600,9.370930e-05,9.566267e-05
836.800,9.264473e-05,9.481879e-05
837.000,9.234109e-05,9.415279e-05
837.200,9.661541e-05,9.369404e-05
837.400,9.250040e-05,9.347368e-05
837.600,8.907428e-05,9.352488e-05
837.800,1.011704e-04,9.385652e-05
838.000,9.037553e-05,9.444708e-05
838.200,9.690406e-05,9.522314e-05
838.400,8.954968e-05,9.605809e-05
838.600,9.911590e-05,9.678181e-05
838.800,1.059861e-04,9.722238e-05
839.000,9.309829e-05,9.724759e-05
839.200,1.002747e-04,9.682840e-05
839.400,1.002561e-04,9.605160e-05
839.600,9.229578e-05,9.511012e-05
839.800,9.037524e-05,9.423093e-05
840.000,8.481469e-05,9.359724e-05
840.200,9.063181e-05,9.328803e-05
840.400,9.805244e-05,9.324729e-05
840.600,9.616213e-05,9.331261e-05
840.800,1.017663e-04,9.327460e-05
841.000,8.722279e-05,9.295860e-05
841.200,9.319422e-05,9.229641e-05
841.400,8.447269e-05,9.133152e-05
841.600,9.471317e-05,9.022260e-05
841.800,9.385747e-05,8.918185e-05
842.000,8.694799e-05,8.842163e-05
842.200,7.426412e-05,8.808342e-05
842.400,9.106431e-05,8.819942e-05
842.600,9.117676e-05,8.868197e-05
842.800,8.868832e-05,8.934531e-05
843.000,9.265104e-05,8.996352e-05
843.200,9.356773e-05,9.033006e-05
843.400,9.375757e-05,9.030741e-05
843.600,8.865512e-05,8.986648e-05
843.800,8.345879e-05,8.908317e-05
844.000,9.062952e-05,8.808150e-05
844.200,8.460514e-05,8.700134e-05
844.400,8.397306e-05,8.594360e-05
844.600,8.355763e-05,8.497048e-05
844.800,8.974260e-05,8.410818e-05
845.000,7.784412e-05,8.338609e-05
845.200,8.765259e-05,8.284205e-05
845.400,8.445164e-05,8.252614e-05
845.600,7.156231e-05,8.247587e-05
845.800,8.001871e-05,8.269092e-05
846.000,9.097677e-05,8.310299e-05
846.200,8.667358e-05,8.358227e-05
846.400,7.665577e-05,8.397356e-05
846.600,9.103542e-05,8.414583e-05
846.800,8.471632e-05,8.404558e-05
847.000,8.625018e-05,8.370816e-05
847.200,8.260077e-05,8.323935e-05
847.400,7.731813e-05,8.277049e-05
847.600,7.491256e-05,8.239043e-05
847.800,8.603350e-05,8.211825e-05
848.000,8.502877e-05,8.189885e-05
848.200,8.182511e-05,8.164475e-05
848.400,8.658968e-05,8.128685e-05
848.600,8.032822e-05,8.082570e-05
848.800,7.553721e-05,8.032110e-05
849.000,7.706903e-05,7.986679e-05
849.200,7.998340e-05,7.954279e-05
849.400,7.565890e-05,7.937590e-05
849.600,8.096629e-05,7.930992e-05
849.800,8.261773e-05,7.923682e-05
850.000,8.194604e-05,7.906005e-05
850.200,8.098504e-05,7.871367e-05
850.400,7.246382e-05,7.819690e-05
850.600,7.591335e-05,7.755296e-05
850.800,7.810292e-05,7.684345e-05
851.000,7.173664e-05,7.611662e-05
851.200,7.498366e-05,7.540313e-05
851.400,8.424549e-05,7.471649e-05
851.600,7.264920e-05,7.407609e-05
851.800,7.045059e-05,7.351802e-05
852.000,6.408305e-05,7.309746e-05
852.200,7.802904e-05,7.285771e-05
852.400,7.581281e-05,7.281528e-05
852.600,6.795300e-05,7.293865e-05
852.800,7.642332e-05,7.314399e-05
853.000,7.179984e-05,7.332705e-05
853.200,7.676661e-05,7.338598e-05
853.400,7.229178e-05,7.325845e-05
853.600,7.368437e-05,7.293969e-05
853.800,7.209496e-05,7.247905e-05
854.000,7.178242e-05,7.197116e-05
854.200,6.901894e-05,7.151523e-05
854.400,7.476408e-05,7.118013e-05
854.600,6.267287e-05,7.098303e-05
854.800,7.380096e-05,7.087832e-05
855.000,7.015819e-05,7.077119e-05
855.200,7.321783e-05,7.056410e-05
855.400,7.520446e-05,7.019308e-05
855.600,6.731467e-05,6.966436e-05
855.800,6.950411e-05,6.905110e-05
856.000,6.381301e-05,6.846437e-05
856.200,6.511737e-05,6.801726e-05
856.400,6.792540e-05,6.776869e-05
856.600,6.736880e-05,6.771319e-05
856.800,7.318898e-05,6.778253e-05
857.000,6.713214e-05,6.787704e-05
857.200,6.430139e-05,6.790365e-05
857.400,7.198984e-05,6.780712e-05
857.600,6.839613e-05,6.758187e-05
857.800,6.369233e-05,6.725797e-05
858.000,6.474814e-05,6.687632e-05
858.200,6.987936e-05,6.647543e-05
858.400,6.551308e-05,6.607887e-05
858.600,6.445910e-05,6.569436e-05
858.800,6.394164e-05,6.532925e-05
859.000,6.913597e-05,6.499146e-05
859.200,6.388515e-05,6.470170e-05
859.400,5.997712e-05,6.447925e-05
859.600,6.443928e-05,6.433584e-05
859.800,6.620945e-05,6.426825e-05
860.000,6.530804e-05,6.425104e-05
860.200,6.044510e-05,6.424319e-05
860.400,6.784594e-05,6.419205e-05
860.600,6.297527e-05,6.404903e-05
860.800,6.652680e-05,6.377652e-05
861.000,5.779584e-05,6.335098e-05
861.200,6.537929e-05,6.276944e-05
861.400,6.160894e-05,6.205793e-05
861.600,6.362950e-05,6.127385e-05
861.800,5.903066e-05,6.049424e-05
862.000,5.895009e-05,5.980975e-05
862.200,5.793619e-05,5.929664e-05
862.400,5.483948e-05,5.900144e-05
862.600,5.841114e-05,5.891418e-05
862.800,6.307741e-05,5.897053e-05
863.000,6.119622e-05,5.907122e-05
863.200,5.566059e-05,5.910717e-05
863.400,6.065598e-05,5.899296e-05
863.600,5.981074e-05,5.868772e-05
863.800,5.903260e-05,5.821769e-05
864.000,5.627286e-05,5.766071e-05
864.200,5.571757e-05,5.712498e-05
864.400,5.760939e-05,5.671423e-05
864.600,5.280503e-05,5.650351e-05
864.800,5.759788e-05,5.650642e-05
865.000,5.444166e-05,5.667580e-05
865.200,5.919376e-05,5.690721e-05
865.400,5.872334e-05,5.707166e-05
865.600,5.706397e-05,5.705767e-05
865.800,5.738868e-05,5.680342e-05
866.000,5.655897e-05,5.632290e-05
866.200,5.934780e-05,5.569942e-05
866.400,5.163623e-05,5.506083e-05
866.600,4.864102e-05,5.452273e-05
866.800,5.430811e-05,5.415593e-05
867.000,5.329161e-05,5.395670e-05
867.200,5.545989e-05,5.385222e-05
867.400,5.729909e-05,5.373269e-05
867.600,5.256001e-05,5.349936e-05
867.800,5.446259e-05,5.310294e-05
868.000,5.368886e-05,5.256283e-05
868.200,4.746239e-05,5.196118e-05
868.400,4.990362e-05,5.140970e-05
868.600,5.129087e-05,5.101438e-05
868.800,5.404371e-05,5.084465e-05
869.000,4.533997e-05,5.090962e-05
869.200,5.407743e-05,5.116326e-05
869.400,5.120259e-05,5.151089e-05
869.600,5.120962e-05,5.184089e-05
869.800,5.324616e-05,5.204233e-05
870.000,5.363854e-05,5.203670e-05
870.200,5.260008e-05,5.179578e-05
870.400,5.331326e-05,5.134885e-05
870.600,4.744093e-05,5.076777e-05
870.800,4.850779e-05,5.015394e-05
871.000,4.824318e-05,4.959683e-05
871.200,5.119955e-05,4.915534e-05
871.400,4.582367e-05,4.883632e-05
871.600,4.998972e-05,4.860102e-05
871.800,4.657341e-05,4.839044e-05
872.000,5.271687e-05,4.815527e-05
872.200,4.736853e-05,4.788118e-05
872.400,4.803008e-05,4.759164e-05
872.600,4.459888e-05,4.734956e-05
872.800,4.688427e-05,4.722011e-05
873.000,4.310496e-05,4.724193e-05
873.200,5.258575e-05,4.740297e-05
873.400,4.462729e-05,4.763966e-05
873.600,4.985072e-05,4.785036e-05
873.800,4.733650e-05,4.793046e-05
874.000,5.162648e-05,4.779967e-05
874.200,4.735823e-05,4.743084e-05
874.400,4.553339e-05,4.685699e-05
874.600,4.324860e-05,4.615807e-05
874.800,4.523401e-05,4.543693e-05
875.000,4.709736e-05,4.479803e-05
875.200,4.296141e-05,4.431186e-05
875.400,4.145902e-05,4.400769e-05
875.600,4.207558e-05,4.386280e-05
875.800,4.594085e-05,4.381659e-05
876.000,4.371954e-05,4.378595e-05
876.200,4.625917e-05,4.369347e-05
876.400,4.320005e-05,4.348337e-05
876.600,4.365574e-05,4.314387e-05
876.800,4.151131e-05,4.269551e-05
877.000,3.907435e-05,4.219537e-05
877.200,4.445036e-05,4.171466e-05
877.400,4.177132e-05,4.132770e-05
877.600,3.810954e-05,4.109110e-05
877.800,4.218299e-05,4.103408e-05
878.000,4.054331e-05,4.114923e-05
878.200,4.038914e-05,4.139051e-05
878.400,4.118490e-05,4.167846e-05
878.600,4.351447e-05,4.191197e-05
878.800,4.304692e-05,4.199703e-05
879.000,4.372026e-05,4.187356e-05
879.200,4.120118e-05,4.154228e-05
879.400,4.283001e-05,4.106658e-05
879.600,3.832379e-05,4.056170e-05
879.800,3.795416e-05,4.015853e-05
880.000,3.770839e-05,3.996500e-05
880.200,3.978226e-05,4.002604e-05
880.400,4.119259e-05,4.031070e-05
880.600,4.134951e-05,4.072284e-05
880.800,4.227688e-05,4.112888e-05
881.000,4.204035e-05,4.139772e-05
881.200,4.295208e-05,4.144265e-05
881.400,4.095551e-05,4.123904e-05
881.600,4.188365e-05,4.082565e-05
881.800,3.827900e-05,4.028679e-05
882.000,3.863588e-05,3.971932e-05
882.200,3.852524e-05,3.920721e-05
882.400,3.779161e-05,3.879927e-05
882.600,3.747926e-05,3.850973e-05
882.800,4.091883e-05,3.832497e-05
883.000,3.836218e-05,3.821868e-05
883.200,3.866393e-05,3.816529e-05
883.400,3.594956e-05,3.814229e-05
883.600,3.755192e-05,3.812526e-05
883.800,3.796833e-05,3.808172e-05
884.000,3.848022e-05,3.797035e-05
884.200,3.881122e-05,3.774910e-05
884.400,3.720085e-05,3.739013e-05
884.600,3.983279e-05,3.689598e-05
884.800,3.385282e-05,3.630438e-05
885.000,3.580842e-05,3.568355e-05
885.200,3.074273e-05,3.510546e-05
885.400,3.607142e-05,3.463004e-05
885.600,3.431107e-05,3.428815e-05
885.800,3.408975e-05,3.407624e-05
886.000,3.375929e-05,3.396519e-05
886.200,3.515840e-05,3.392316e-05
886.400,3.425980e-05,3.392407e-05
886.600,3.275372e-05,3.395558e-05
