# 10 Jun 2021; convolved with Kurucz, unnormalized
# Wavelength(nm)  Flambda(ergs/cm^s/s/nm)
1195.42 490.391
1196.17 489.7367
1196.93 489.0813
1197.68 488.4249
1198.44 487.7675
1199.19 487.2781
1199.94 486.8639
1200.70 486.3808
1201.45 485.8916
1202.21 485.4019
1202.96 484.9116
1203.71 484.4208
1204.47 483.9293
1205.22 483.6864
1205.98 483.5406
1206.73 483.3945
1207.48 483.2481
1208.24 483.1014
1208.99 482.9545
1209.75 482.8073
1210.50 482.6598
1211.25 482.6587
1212.01 482.718
1212.76 482.7771
1213.52 482.8362
1214.27 482.8951
1215.02 482.9539
1215.78 483.0126
1216.53 483.0712
1217.29 482.8828
1218.04 482.5655
1218.79 482.2478
1219.55 481.9296
1220.30 481.6111
1221.06 481.2922
1221.81 480.9728
1222.56 480.653
1223.32 480.2374
1224.07 479.7485
1224.83 479.2591
1225.58 478.7691
1226.33 478.2786
1227.09 477.7875
1227.84 477.2959
1228.60 476.8037
1229.35 476.3278
1230.10 475.873
1230.86 475.4177
1231.61 474.9618
1232.37 474.5055
1233.12 474.0486
1233.87 473.5912
1234.63 473.1333
1235.38 472.6667
1236.14 472.1758
1236.89 471.6844
1237.64 471.1924
1238.40 470.6998
1239.15 470.2067
1239.91 469.7131
1240.66 469.2189
1241.41 468.7274
1242.17 468.3034
1242.92 467.8788
1243.68 467.4538
1244.43 467.0284
1245.18 466.6024
1245.94 466.1759
1246.69 465.7489
1247.45 465.3215
1248.20 464.8697
1248.95 464.4113
1249.71 463.9524
1250.46 463.4888
1251.22 463.022
1251.97 462.5548
1252.72 462.087
1253.48 461.6188
1254.23 461.1349
1254.99 460.6349
1255.74 460.1344
1256.49 459.6334
1257.25 459.1319
1258.00 458.6298
1258.76 458.1272
1259.51 457.6241
1260.26 457.1312
1261.02 456.6979
1261.77 456.264
1262.53 455.8297
1263.28 455.395
1264.03 454.9598
